id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
10245700,apt 2 bedrooms ideal for a family/couples/p3,52662289,Celina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14172,-8.61591,Entire home/apt,333,2,9,2024-05-02,0.09,10,23,2,27522/AL
10261567,Quarto de casal superior,48469139,Maria Irene,PAREDES,Paredes,41.20593,-8.32775,Private room,65,1,2,2018-08-11,0.03,5,353,0,
10263952,Quarto duplo superior,48469139,Maria Irene,PAREDES,Paredes,41.20705,-8.32785,Private room,50,1,2,2024-08-07,0.02,5,351,1,
10288807,Modern  studio in Porto.,52657028,Paulo,PORTO,Campanhã,41.14764,-8.58653,Entire home/apt,99,7,179,2022-03-28,1.76,2,364,0,69692
10303124,Belomonte Stylish apartment@ city center,3356481,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14383,-8.61504,Entire home/apt,210,3,201,2024-08-12,1.91,23,273,10,33572/AL
10348742,Artistic Room in Rua Santa Catarina,53262280,Fernando,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15449,-8.60538,Private room,,3,0,,,1,0,0,
10375301,Belomonte sunny @ city center 3,3356481,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14152,-8.61454,Entire home/apt,213,2,181,2023-10-28,1.72,23,310,2,33576/AL
10376356,Belomonte River view @city center_4,3356481,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14315,-8.61684,Entire home/apt,177,2,94,2023-10-20,0.94,23,322,1,33693/AL
10383901,Spacious and bright room in townhouse downtown 2F,2606384,Fernanda,PORTO,Bonfim,41.15411,-8.60198,Private room,28,5,35,2024-08-29,0.36,10,322,9,
10435508,Casa de Fagilde,53599096,Filipa & Andreia,SANTA MARIA DA FEIRA,"Canedo, Vale e Vila Maior",41.00733,-8.46904,Entire home/apt,240,3,37,2024-08-18,0.43,1,342,6,53077/AL
10443903,PipaD'oro - Apartment with garden view,1675750,YoursPorto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14337,-8.6164,Entire home/apt,164,1,65,2024-08-06,0.66,21,337,3,32676/AL
10444324,PipaD'oro - Superior Apartment With River View,1675750,YoursPorto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14337,-8.61638,Entire home/apt,218,1,258,2024-08-29,2.47,21,329,29,32691/AL
10444627,PipaD'oro - Studio with balcony,1675750,YoursPorto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14337,-8.6164,Entire home/apt,133,1,2,2024-08-15,0.05,21,329,1,32682/AL
10446674,Enjoy a Beautiful Sunset in Porto,53818370,Maria,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15162,-8.67595,Entire home/apt,130,2,212,2024-08-19,2.03,2,338,25,49594/AL
10453288,Nice vacation home; downtown Rua das Flores Porto,53856549,Klaus,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14408,-8.61511,Entire home/apt,119,3,186,2024-09-11,1.80,1,133,18,25750/AL
10492982,Studio 45 - Balcony and AC in Historical Old Town,13273847,Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1437,-8.61405,Entire home/apt,120,2,740,2024-09-07,7.03,2,335,61,22017/AL
10493022,"5 room house, next to golf course(Quinta do fojo)",17608050,Cristiano,VILA NOVA DE GAIA,Canidelo,41.12758,-8.63663,Entire home/apt,237,2,40,2024-09-09,1.93,3,347,24,525
10525747,Casa da Bica Porto,7978308,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16183,-8.61553,Entire home/apt,125,2,122,2024-08-18,1.20,2,257,8,36115/AL
10558477,O´Porto Fontinha Flat,24404975,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15618,-8.60503,Entire home/apt,60,3,296,2024-09-08,2.84,6,143,30,23404/AL
10560325,Apartamento amplo e bem localizado,12870591,Andre Ricardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1599,-8.61049,Entire home/apt,95,3,35,2024-08-25,0.34,1,209,4,9618/2018
10588829,Family Room/ Suite - River View,30366133,Top Flat,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14157,-8.61895,Entire home/apt,85,2,3,2024-07-23,0.20,2,198,2,4961/AL
10605132,River&Seaview House Casa do Gólgota,27267172,Marcos,PORTO,Lordelo do Ouro e Massarelos,41.14874,-8.63418,Entire home/apt,621,1,156,2024-08-29,1.49,8,313,33,20542;20629;20630;20631;20632;20633;20634/AL
10614608,Spacious in exclusive area near sea,46128061,Oliver,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15597,-8.66498,Entire home/apt,150,6,6,2023-08-20,0.06,1,365,0,
10616492,Ribeira Vintage Flat 1,54662715,Mathieu,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14286,-8.61527,Entire home/apt,79,2,316,2024-08-19,3.02,5,103,18,23297AL
10628126,Ribeira Smart Flat,54662715,Mathieu,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14266,-8.61802,Entire home/apt,113,2,341,2024-08-28,3.29,5,31,37,23296AL
10632196,Loft vintage ..A 500m  Casa Música,44675980,Ana,PORTO,Ramalde,41.16874,-8.62892,Shared room,,2,0,,,1,0,0,
10635214,Flores Studio near S. Bento Station,14416890,Lara,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14510871810491,-8.61137998104095,Entire home/apt,77,2,190,2024-09-10,1.81,2,329,8,61235/AL
10646105,Red Room | Grace House,54969750,Graça,PORTO,Ramalde,41.16718,-8.62694,Private room,,2,36,2019-12-08,0.36,1,0,0,39593/16/CMP
10664888,PORTO DOWNTOWN FLATS-RIBEIRA STUDIO,35484736,Tim,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14202,-8.61375,Entire home/apt,75,2,236,2024-09-05,2.25,4,223,26,37732/AL
10696002,Magic Mountains-Aveiro/O'Porto-European best place,10835497,Anabela,VALE DE CAMBRA,"Vila Chã, Codal e Vila Cova de Perrinho",40.86061,-8.38823,Entire home/apt,,30,15,2020-08-02,0.15,1,0,0,
10697554,Bright and cossy,55269947,Noemia,MATOSINHOS,"Perafita, Lavra e Santa Cruz do Bispo",41.25411,-8.72085,Entire home/apt,50,4,175,2024-08-16,1.68,1,159,9,2733
10741645,Studio - River View,30366133,Top Flat,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14134,-8.61725,Entire home/apt,85,2,2,2022-10-01,0.08,2,246,0,4961/AL
10751577,CdC I Apartments-Balcony,55590312,CdC Apartments By Casa Do Conto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15382,-8.61989,Entire home/apt,169,2,32,2024-08-08,0.31,2,322,4,24324/AL
10785651,Front Beach House,55804565,Isabella,MATOSINHOS,"Perafita, Lavra e Santa Cruz do Bispo",41.24104,-8.72613,Entire home/apt,99,3,13,2024-09-04,0.13,2,308,7,
